stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"36691","36691","Olivia Dr/Jacana Ave","-36.10386078","144.75926311","https://transport.vic.gov.au/stop/22185/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36692","36692","Playground/Nile St","-36.10077478","144.75619642","https://transport.vic.gov.au/stop/22186/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36693","36693","Callander Ct/Glencoe Bvd","-36.09991909","144.76393998","https://transport.vic.gov.au/stop/22196/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36694","36694","The Mews/Nicholas Dr","-36.10126513","144.76313544","https://transport.vic.gov.au/stop/22207/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36695","36695","Aberdeen Way/Shetland Dr ","-36.09845776","144.75520721","https://transport.vic.gov.au/stop/22210/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36696","36696","Oban Ct/Aberdeen Way ","-36.09639104","144.75458854","https://transport.vic.gov.au/stop/22213/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36698","36698","Kulgoa Ave/Hillview Ave","-36.10260074","144.75695530","https://transport.vic.gov.au/stop/22214/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36700","36700","JB Hickey Park/Lawson Dr","-36.10326114","144.75515936","https://transport.vic.gov.au/stop/22215/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36701","36701","Carlyon Ct/Lawson Dr","-36.10463111","144.75515368","https://transport.vic.gov.au/stop/22216/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36702","36702","Lawson Dr/Francis St","-36.10669158","144.75543937","https://transport.vic.gov.au/stop/22218/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36703","36703","Ash Ct/Regent St","-36.10792153","144.75421581","https://transport.vic.gov.au/stop/22219/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36704","36704","Maiden St/Meninya St","-36.11179543","144.75507191","https://transport.vic.gov.au/stop/22220/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36705","36705","Blair St/Meninya St","-36.11407005","144.75668456","https://transport.vic.gov.au/stop/22228/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36716","36716","Mill St/McLennan St","-36.39410508","145.36133094","https://transport.vic.gov.au/stop/4110/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36717","36717","Mill St/McLennan St","-36.39457093","145.36112046","https://transport.vic.gov.au/stop/4110/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36719","36719","Barbara Ct/Graeme St","-36.38942283","145.35122782","https://transport.vic.gov.au/stop/22247/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36720","36720","13 Rodney Park Ave","-36.38844366","145.35016706","https://transport.vic.gov.au/stop/22248/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36721","36721","Rodney Park Village/30 Knight St","-36.38736457","145.35035709","https://transport.vic.gov.au/stop/22253/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36722","36722","Jehovahs Witness Kingdom Hall/Knight St","-36.38764036","145.35466586","https://transport.vic.gov.au/stop/22255/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36723","36723","Treacy St/O'Brien St","-36.38645352","145.35619594","https://transport.vic.gov.au/stop/22294/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36724","36724","EDP Australia/O'Brien St","-36.38881192","145.35791897","https://transport.vic.gov.au/stop/22303/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36725","36725","EDP Australia/Anselmi St","-36.38956736","145.35779159","https://transport.vic.gov.au/stop/22326/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36726","36726","36 Northgate St","-36.39056578","145.35697899","https://transport.vic.gov.au/stop/22329/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36727","36727","Alexandra St/Northgate St","-36.39251003","145.35742865","https://transport.vic.gov.au/stop/22331/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36728","36728","Hall St/Toolamba Rd","-36.39803045","145.35442452","https://transport.vic.gov.au/stop/22334/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36730","36730","John St/Daisy St","-36.39886891","145.34790614","https://transport.vic.gov.au/stop/22336/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36731","36731","Albert St/Daisy St","-36.39922307","145.34549015","https://transport.vic.gov.au/stop/22339/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36732","36732","Hall St/William St","-36.39856176","145.34395426","https://transport.vic.gov.au/stop/22340/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36733","36733","32 Emma St","-36.39673656","145.35080572","https://transport.vic.gov.au/stop/22342/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36734","36734","6 Emma St","-36.39643190","145.35289722","https://transport.vic.gov.au/stop/22346/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36735","36735","Rodney Neighbourhood Kindergarten/McLennan St","-36.39500106","145.35503474","https://transport.vic.gov.au/stop/22347/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36736","36736","Grant St/McKean St","-36.38755093","145.35864787","https://transport.vic.gov.au/stop/25573/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36737","36737","Bennett Ct/Anderson St","-36.37706945","145.34768743","https://transport.vic.gov.au/stop/25574/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36743","36743","Friend St/Gange St","-36.37696897","145.34563846","https://transport.vic.gov.au/stop/25578/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36744","36744","Gange St","-36.37698994","145.34389904","https://transport.vic.gov.au/stop/25579/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36745","36745","Maciassic Rd/Gange St","-36.37883725","145.34255560","https://transport.vic.gov.au/stop/25582/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36746","36746","Anderson St/MacIsaac Rd","-36.37903184","145.34879411","https://transport.vic.gov.au/stop/25585/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36747","36747","Echuca Rd/Carr Cres","-36.38084697","145.35294732","https://transport.vic.gov.au/stop/22350/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36748","36748","Ross St/Carr Cres","-36.38034718","145.35461888","https://transport.vic.gov.au/stop/22354/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36749","36749","Carr Cres/Rosalind St","-36.38134947","145.35474269","https://transport.vic.gov.au/stop/22356/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36750","36750","Agnew St/McKean St","-36.38491763","145.35725394","https://transport.vic.gov.au/stop/25586/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36752","36752","Jennings St/Elizabeth St","-36.38903210","145.36016645","https://transport.vic.gov.au/stop/25588/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36753","36753","Mooroopna PS/Ann St","-36.39087369","145.36036190","https://transport.vic.gov.au/stop/25596/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36754","36754","Northgate St/McLennan St","-36.39475466","145.35677931","https://transport.vic.gov.au/stop/22357/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36755","36755","Elizabeth St/McLennan St","-36.39194657","145.36563535","https://transport.vic.gov.au/stop/22360/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36757","36757","Shepparton Bus Interchange/Maude St","-36.38387008","145.40027508","https://transport.vic.gov.au/stop/19487/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0","Bay 2"
"36758","36758","Shepparton Bus Interchange/Maude St","-36.38401427","145.40027213","https://transport.vic.gov.au/stop/19487/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0","Bay 3"
"36759","36759","Shepparton Bus Interchange/Maude St","-36.38414915","145.40024707","https://transport.vic.gov.au/stop/19487/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0","Bay 4"
"36760","36760","Shepparton Bus Interchange/Maude St","-36.38422772","145.40005593","https://transport.vic.gov.au/stop/19487/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0","Bay 5"
"36762","36762","Swallow St/Archer St","-36.38867240","145.41158216","https://transport.vic.gov.au/stop/22370/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36765","36765","Hare St/Hayes St","-36.38860531","145.40384609","https://transport.vic.gov.au/stop/22380/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36773","36773","Furphy Ave/Vickers St","-36.41863392","145.38456099","https://transport.vic.gov.au/stop/22400/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36780","36780","Vision Australia/Channel Rd","-36.40503762","145.41054651","https://transport.vic.gov.au/stop/22412/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36781","36781","Hastings Ave/Wimmera Dr","-36.40575706","145.40636118","https://transport.vic.gov.au/stop/22416/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36783","36783","Ashton Rd/Colliver Rd","-36.39939876","145.40072619","https://transport.vic.gov.au/stop/22419/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36784","36784","Wilmot Rd/Sanderson St","-36.39709337","145.40089609","https://transport.vic.gov.au/stop/22420/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36785","36785","Burwood Ave/Sanderson St","-36.39425325","145.40152292","https://transport.vic.gov.au/stop/22421/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36790","36790","Kirsten St/Guthrie St","-36.39966753","145.39254728","https://transport.vic.gov.au/stop/22429/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36792","36792","Wilmot Rd/Community St","-36.39776425","145.39714697","https://transport.vic.gov.au/stop/22442/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36794","36794","South Shepparton Community House/Service St","-36.40002639","145.39912993","https://transport.vic.gov.au/stop/22444/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36803","36803","MacIntosh St/St Georges Rd","-36.39294007","145.40578669","https://transport.vic.gov.au/stop/22464/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36804","36804","St Andrews Rd/St Georges Rd","-36.39137573","145.40609737","https://transport.vic.gov.au/stop/22465/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36805","36805","Guthrie Street Primary School/Abernethy St","-36.39751702","145.39149885","https://transport.vic.gov.au/stop/22466/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36806","36806","St Georges Road Primary School/St Georges Rd","-36.38931722","145.40652963","https://transport.vic.gov.au/stop/22467/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36809","36809","Wilson Park/Callister St","-36.39383559","145.41482204","https://transport.vic.gov.au/stop/22470/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36813","36813","Middlesex Cres/Yorkshire Cres","-36.40078899","145.41236143","https://transport.vic.gov.au/stop/22478/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36814","36814","Hampshire Cres/Westmorland Cres","-36.40187687","145.41146952","https://transport.vic.gov.au/stop/22479/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36820","36820","Davis Ct/Archer St","-36.39721276","145.40983617","https://transport.vic.gov.au/stop/22501/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36821","36821","MacIntosh St/Archer St","-36.39456079","145.41038079","https://transport.vic.gov.au/stop/22503/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36829","36829","Newton St/Cameron Ave","-36.35846108","145.39776398","https://transport.vic.gov.au/stop/22537/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36832","36832","Furze Ave/Newton St","-36.36197522","145.39832721","https://transport.vic.gov.au/stop/22545/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36843","36843","McCormack Ave/Clive St","-36.37347197","145.41141202","https://transport.vic.gov.au/stop/22594/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36852","36852","Goulburn Valley Health/Graham St","-36.36254759","145.40472403","https://transport.vic.gov.au/stop/22638/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36853","36853","Malcolm Cres/Halpin Cres","-36.36321499","145.40137793","https://transport.vic.gov.au/stop/22639/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36855","36855","Newton St/Malcolm Cres","-36.35931896","145.39854882","https://transport.vic.gov.au/stop/22642/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36857","36857","Fraser St/Wyndham St","-36.37966205","145.39972587","https://transport.vic.gov.au/stop/4462/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36865","36865","O'Connell Ct/Olympic Ave","-36.35944554","145.38585223","https://transport.vic.gov.au/stop/22694/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36867","36867","Jones Ct/Olympic Ave","-36.36047758","145.39219471","https://transport.vic.gov.au/stop/22699/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36875","36875","Gowrie St/Regent St","-36.36914492","145.39521532","https://transport.vic.gov.au/stop/22712/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36877","36877","Marnoo St/The Boulevard","-36.36941984","145.39353773","https://transport.vic.gov.au/stop/22713/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36879","36879","Erskine St/Knight St","-36.37337051","145.39639925","https://transport.vic.gov.au/stop/22716/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36884","36884","Caltex Service Station/Waverley Ave","-36.37183393","145.13190417","https://transport.vic.gov.au/stop/4519/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"3689","3689","Lauderdale Rd/Princes Hwy","-38.02663255","145.30986380","https://transport.vic.gov.au/stop/20683/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36890","36890","Morgan Cres/Station St","-36.39693605","144.98064986","https://transport.vic.gov.au/stop/25620/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36894","36894","Colbinabbin General Store/Mitchell St","-36.59037797","144.79617178","https://transport.vic.gov.au/stop/25631/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36895","36895","Colbinabbin General Store/Mitchell St","-36.59022338","144.79609794","https://transport.vic.gov.au/stop/25631/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36899","36899","Murphy St/Campbell St","-37.27529513","142.94161424","https://transport.vic.gov.au/stop/26751/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36900","36900","Campbell St/Smith St","-37.27453459","142.94307541","https://transport.vic.gov.au/stop/26752/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36901","36901","Stevens Cres/Smith St","-37.27699534","142.94600924","https://transport.vic.gov.au/stop/26753/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36902","36902","Grano St/Smith St","-37.27908347","142.94727235","https://transport.vic.gov.au/stop/26754/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36903","36903","Ararat Retirement Village/54 McGibbony St","-37.28835945","142.94012231","https://transport.vic.gov.au/stop/26755/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36904","36904","Barkly St/Ingor St","-37.28406995","142.92829052","https://transport.vic.gov.au/stop/26756/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36905","36905","Ararat Hospital/Girdlestone St","-37.27945030","142.93277836","https://transport.vic.gov.au/stop/26757/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"3691","3691","Verdun Dr/Princes Hwy","-38.02729481","145.31519185","https://transport.vic.gov.au/stop/20686/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36912","36912","Olivers Gully Reservoir/Tobin St","-37.29071870","142.92178707","https://transport.vic.gov.au/stop/26762/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36914","36914","Webb St/Churchill Ave","-37.29358591","142.92238746","https://transport.vic.gov.au/stop/26764/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36915","36915","41 Churchill Ave ","-37.29397409","142.92711321","https://transport.vic.gov.au/stop/34298/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","",""
"36916","36916","Churchill Ave/Queen St","-37.29323167","142.93275690","https://transport.vic.gov.au/stop/26766/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36917","36917","Tatyoon Rd/Marx Cres","-37.29336673","142.93458742","https://transport.vic.gov.au/stop/26767/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36918","36918","Centenary Park/Marx Cres","-37.29283711","142.93778419","https://transport.vic.gov.au/stop/26768/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36919","36919","Barkly St/George Rd","-37.28548234","142.92040165","https://transport.vic.gov.au/stop/26769/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36921","36921","McDonald St/George Rd","-37.27478107","142.92223136","https://transport.vic.gov.au/stop/26771/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36922","36922","Evans Park Dr/Lambert St ","-37.26580616","142.91848966","https://transport.vic.gov.au/stop/26772/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36923","36923","Melbourne Polytechnic Ararat/Grano St ","-37.27607897","142.95659811","https://transport.vic.gov.au/stop/26773/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36924","36924","Bendigo Station/Railway Pl","-36.76525398","144.28295640","https://transport.vic.gov.au/stop/4071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0","Bay 6"
"36925","36925","Swan Hill North Primary School/Chapman St","-35.33221047","143.54624758","https://transport.vic.gov.au/stop/26774/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36926","36926","Guardian Ct/Murlong St","-35.34490843","143.54344090","https://transport.vic.gov.au/stop/26775/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36927","36927","Swan Hill Primary School/Yana St","-35.34765939","143.54478641","https://transport.vic.gov.au/stop/26776/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36928","36928","Swan Hill Specialist School/Yana St","-35.35008103","143.54438618","https://transport.vic.gov.au/stop/26777/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36929","36929","Swan Hill College/High St","-35.33528614","143.55391353","https://transport.vic.gov.au/stop/26778/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36930","36930","Cobham Ave/Wattie St","-35.35654053","143.55978573","https://transport.vic.gov.au/stop/26779/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36931","36931","Swan Hill Primary School/Yana St","-35.34719774","143.54439914","https://transport.vic.gov.au/stop/26776/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36932","36932","Swan Hill Hospital/High St","-35.34028075","143.55557086","https://transport.vic.gov.au/stop/26780/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36934","36934","Court House/Curlewis St","-35.33932741","143.56101124","https://transport.vic.gov.au/stop/26781/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36935","36935","Swan Hill Regional Library/Campbell St","-35.33582274","143.55850956","https://transport.vic.gov.au/stop/26782/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36936","36936","Feldtmann Park/Naretha St","-35.33419595","143.56055807","https://transport.vic.gov.au/stop/26783/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36937","36937","Parnee St/Palaroo St","-35.33252748","143.55956216","https://transport.vic.gov.au/stop/26784/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36938","36938","Melis Ct/Adams Rd","-35.32988107","143.55871774","https://transport.vic.gov.au/stop/26785/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36939","36939","Stradbroke Ave/Chapman St","-35.33296334","143.55177990","https://transport.vic.gov.au/stop/26786/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36940","36940","Mundle Ave/Mundara St","-35.33061265","143.55087917","https://transport.vic.gov.au/stop/26787/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36941","36941","Byrnes St/Thurla St","-35.32998180","143.54930053","https://transport.vic.gov.au/stop/26788/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36942","36942","Chapman Street Shops/Chapman St","-35.33244827","143.54731513","https://transport.vic.gov.au/stop/26789/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36943","36943","Comb St/Holloway Gr","-35.33266403","143.54225843","https://transport.vic.gov.au/stop/26790/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36944","36944","McPherson St/Douglas Ave","-35.33662990","143.54228725","https://transport.vic.gov.au/stop/26791/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36945","36945","Murlong St/Bruton Gr","-35.33931025","143.54399854","https://transport.vic.gov.au/stop/26792/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36946","36946","Logan Street Corner Store/Prtichard St","-35.33715267","143.54512427","https://transport.vic.gov.au/stop/26793/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36947","36947","Pye St/Dunstone St","-35.33530018","143.54714970","https://transport.vic.gov.au/stop/26794/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36948","36948","Stradbroke Ave/Pye St","-35.33534830","143.55104064","https://transport.vic.gov.au/stop/26795/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"36949","36949","MacKillop College/McCrae St","-35.34116582","143.55753488","https://transport.vic.gov.au/stop/26796/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
