stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"17365","17365","Memorial Park/Grant St","-38.56484586","146.67475800","https://transport.vic.gov.au/stop/4446/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17368","17368","Pier Rd/Bass Hwy","-38.40695913","145.53038754","https://transport.vic.gov.au/stop/4459/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17369","17369","Grantville-Glen Alvie Rd/Bass Hwy","-38.40815348","145.53005413","https://transport.vic.gov.au/stop/4564/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17370","17370","Corinella Rd/Bass Hwy","-38.43365421","145.49651869","https://transport.vic.gov.au/stop/4460/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17371","17371","Corinella Rd/Bass Hwy","-38.43296908","145.49649853","https://transport.vic.gov.au/stop/4460/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17375","17375","5 Bass School Rd","-38.48397983","145.46636461","https://transport.vic.gov.au/stop/4560/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17376","17376","63-65 Hade Ave","-38.48326617","145.46691857","https://transport.vic.gov.au/stop/4463/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17377","17377","Anderson Bus Interchange/Bass Hwy","-38.52634636","145.44752435","https://transport.vic.gov.au/stop/4464/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17378","17378","San Remo Post Office/Marine Pde","-38.52065913","145.37117309","https://transport.vic.gov.au/stop/4465/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17379","17379","Forrest Ave/Phillip Island Rd","-38.51490323","145.35779179","https://transport.vic.gov.au/stop/4153/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17380","17380","Forrest Ave/Phillip Island Rd","-38.51534543","145.35912367","https://transport.vic.gov.au/stop/4153/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17381","17381","Walton St/Thompson Ave","-38.45904751","145.23906754","https://transport.vic.gov.au/stop/4467/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17382","17382","Walton St/Thompson Ave","-38.45876448","145.23882229","https://transport.vic.gov.au/stop/4467/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17384","17384","Peppermint Rd/Bass Hwy","-38.54945514","145.47592172","https://transport.vic.gov.au/stop/4469/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17385","17385","Peppermint Rd/Bass Hwy","-38.54957031","145.47577011","https://transport.vic.gov.au/stop/4469/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17386","17386","Ozone Hotel/Bass Hwy","-38.56346525","145.54656746","https://transport.vic.gov.au/stop/4470/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17387","17387","Ozone Hotel/Bass Hwy","-38.56332282","145.54670806","https://transport.vic.gov.au/stop/4470/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17419","17419","Albury Station/Hume Hwy ","-36.08424346","146.92432663","https://transport.vic.gov.au/stop/4672/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","","Bay A"
"17452","17452","Visitors Centre/Jondaryan Ave","-34.28905997","146.05059361","https://transport.vic.gov.au/stop/4416/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17453","17453","Rivadestra Pizza & Pasta/Bridge Rd","-34.56765206","146.00026920","https://transport.vic.gov.au/stop/4422/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17480","17480","Opposite Bendigo Bank/Kingfisher Ave","-34.80520784","145.88124357","https://transport.vic.gov.au/stop/4414/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17486","17486","Caltex Roadhouse/Newell Hwy","-35.35885716","145.73968008","https://transport.vic.gov.au/stop/4421/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17531","17531","Caltex Roadhouse/Newell Hwy","-35.35860131","145.73935387","https://transport.vic.gov.au/stop/4421/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17532","17532","Memorial Park/Wollamai St","-35.63997707","145.57944397","https://transport.vic.gov.au/stop/4419/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17566","17566","Deniliquin Rd/Morris St","-35.81180484","145.56745752","https://transport.vic.gov.au/stop/4051/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17567","17567","General Store/Nangunia St","-35.91193650","145.69053807","https://transport.vic.gov.au/stop/4417/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17568","17568","General Store/Nangunia St","-35.91207600","145.69010357","https://transport.vic.gov.au/stop/4417/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17569","17569","Cobram Station/Punt Rd","-35.92047989","145.64476722","https://transport.vic.gov.au/stop/4352/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17570","17570","Kokoda Rd/Murray Valley Hwy","-35.92556218","145.56016550","https://transport.vic.gov.au/stop/4353/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17571","17571","Kokoda Rd/Murray Valley Hwy","-35.92538760","145.55989157","https://transport.vic.gov.au/stop/4353/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17572","17572","Maguire St/Murray Valley Hwy","-35.92534871","145.47925780","https://transport.vic.gov.au/stop/4354/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17573","17573","Maguire St/Murray Valley Hwy","-35.92573517","145.47845237","https://transport.vic.gov.au/stop/4354/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17574","17574","General Store/Numurkah Rd","-35.99937414","145.46043097","https://transport.vic.gov.au/stop/4415/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17575","17575","General Store/Numurkah Rd","-35.99934582","145.46033167","https://transport.vic.gov.au/stop/4415/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17576","17576","Quinn St/Mieklejohn St","-36.08994788","145.44101754","https://transport.vic.gov.au/stop/4356/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17577","17577","Walter St/Goulburn Valley Hwy","-36.15373276","145.43178569","https://transport.vic.gov.au/stop/4424/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17578","17578","Walter St/Goulburn Valley Hwy","-36.15389425","145.43172689","https://transport.vic.gov.au/stop/4424/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17579","17579","Victoria Rd/Goulburn Valley Hwy","-36.23912022","145.43186198","https://transport.vic.gov.au/stop/4423/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17580","17580","Victoria Rd/Goulburn Valley Hwy","-36.23893501","145.43148734","https://transport.vic.gov.au/stop/4423/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17581","17581","Hogan St/Fraser St","-36.44047613","145.22530943","https://transport.vic.gov.au/stop/4505/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17584","17584","General Store/Whittlesea-Yea Rd","-37.47562550","145.23679407","https://transport.vic.gov.au/stop/4410/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17585","17585","Silver Creek Rd/Whittlesea-Yea Rd","-37.37398093","145.28024995","https://transport.vic.gov.au/stop/4405/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17586","17586","Silver Creek Rd/Whittlesea-Yea Rd","-37.37443796","145.28007011","https://transport.vic.gov.au/stop/4405/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17587","17587","Hazeldene Bridge/Whittlesea-Yea Rd","-37.34416456","145.28880987","https://transport.vic.gov.au/stop/4525/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17588","17588","Hazeldene Bridge/Whittlesea-Yea Rd","-37.34419469","145.28902368","https://transport.vic.gov.au/stop/4525/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17589","17589","Flowerdale Hotel/Whittlesea-Yea Rd","-37.32069712","145.28832657","https://transport.vic.gov.au/stop/4409/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17590","17590","Flowerdale Hotel/Whittlesea-Yea Rd","-37.32033953","145.28790584","https://transport.vic.gov.au/stop/4409/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17681","17681","Moorabool St/Malop St ","-38.14722853","144.36036933","https://transport.vic.gov.au/stop/4018/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17686","17686","Grossmans Rd/Surf Coast Hwy","-38.32305767","144.31840797","https://transport.vic.gov.au/stop/4011/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17689","17689","Ocean View Cres/Great Ocean Rd","-38.33880864","144.30589535","https://transport.vic.gov.au/stop/4595/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17691","17691","Bells Bvd/Great Ocean Rd","-38.33852316","144.28610380","https://transport.vic.gov.au/stop/4005/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17692","17692","Bells Bvd/Great Ocean Rd","-38.33884166","144.28779643","https://transport.vic.gov.au/stop/4005/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17693","17693","Adiscott Rd/Great Ocean Rd","-38.34955887","144.25778614","https://transport.vic.gov.au/stop/4002/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17694","17694","Adiscott Rd/Great Ocean Rd","-38.34940236","144.25764330","https://transport.vic.gov.au/stop/4002/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17695","17695","Great Ocean Rd/Camp Rd","-38.40450774","144.18850979","https://transport.vic.gov.au/stop/4006/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17697","17697","Anglesea Motor Inn/Great Ocean Rd","-38.40899313","144.18657248","https://transport.vic.gov.au/stop/4016/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17698","17698","Anglesea Motor Inn/Great Ocean Rd","-38.40911475","144.18638455","https://transport.vic.gov.au/stop/4016/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17699","17699","Point Roadknight/Great Ocean Rd","-38.42038893","144.17490683","https://transport.vic.gov.au/stop/4008/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17700","17700","Point Roadknight/Great Ocean Rd","-38.42087715","144.17385708","https://transport.vic.gov.au/stop/4008/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17701","17701","Post Office/Great Ocean Rd","-38.45874193","144.10697476","https://transport.vic.gov.au/stop/4003/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17702","17702","Post Office/Great Ocean Rd","-38.45843251","144.10684963","https://transport.vic.gov.au/stop/4003/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17703","17703","Bambra Rd/Great Ocean Rd","-38.46473806","144.10024911","https://transport.vic.gov.au/stop/4004/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17704","17704","Bambra Rd/Great Ocean Rd","-38.46459348","144.10023198","https://transport.vic.gov.au/stop/4004/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17705","17705","Yarringa Rd/Great Ocean Rd","-38.46810752","144.08501011","https://transport.vic.gov.au/stop/4026/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17706","17706","Yarringa Rd/Great Ocean Rd","-38.46797662","144.08554253","https://transport.vic.gov.au/stop/4026/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17707","17707","Golf Links Rd/Great Ocean Rd","-38.47223009","144.04390765","https://transport.vic.gov.au/stop/4010/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17708","17708","Golf Links Rd/Great Ocean Rd","-38.47182009","144.04444012","https://transport.vic.gov.au/stop/4010/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17711","17711","Lorne Visitor Centre/Great Ocean Rd","-38.53724283","143.97452232","https://transport.vic.gov.au/stop/4536/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17712","17712","Lorne Visitor Centre/Great Ocean Rd","-38.53724650","143.97431570","https://transport.vic.gov.au/stop/4536/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17713","17713","McRae Rd/Great Ocean Rd","-38.63499833","143.89097684","https://transport.vic.gov.au/stop/4015/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17714","17714","McRae Rd/Great Ocean Rd","-38.63516564","143.89083178","https://transport.vic.gov.au/stop/4015/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17715","17715","Hawdon Ave/Great Ocean Rd","-38.66856128","143.86216385","https://transport.vic.gov.au/stop/4014/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17717","17717","Skenes Creek Valley Rd/Great Ocean Rd","-38.72499803","143.71012462","https://transport.vic.gov.au/stop/4021/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17718","17718","Pisces Holiday Park/Great Ocean Rd","-38.74171599","143.67538986","https://transport.vic.gov.au/stop/4009/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17719","17719","Pisces Holiday Park/Great Ocean Rd","-38.74167837","143.67533409","https://transport.vic.gov.au/stop/4009/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17720","17720","Visitor Information Centre/Great Ocean Rd","-38.75454390","143.66906494","https://transport.vic.gov.au/stop/4599/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17721","17721","Great Ocean Rd","-38.68066390","143.39122219","https://transport.vic.gov.au/stop/4029/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17722","17722","Old Ocean Rd/Great Ocean Rd","-38.69112979","143.15548608","https://transport.vic.gov.au/stop/4034/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17723","17723","Old Ocean Rd/Great Ocean Rd","-38.69126511","143.15576615","https://transport.vic.gov.au/stop/4034/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17726","17726","Surf Club/Tregea St","-38.61920367","142.99377651","https://transport.vic.gov.au/stop/4028/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17727","17727","London Bridge/Great Ocean Rd","-38.62173473","142.93459916","https://transport.vic.gov.au/stop/4032/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17729","17729","Peterborough General Store/Macs St ","-38.60700037","142.87756819","https://transport.vic.gov.au/stop/4027/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17731","17731","Bay  of Islands","-38.58486519","142.82742848","https://transport.vic.gov.au/stop/4528/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17733","17733","Warrnambool Station/Merri St","-38.38510866","142.47566499","https://transport.vic.gov.au/stop/4103/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","","Bay A"
"17737","17737","Spring St/Commercial Rd","-38.29165772","142.36250943","https://transport.vic.gov.au/stop/4155/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17738","17738","Spring St/Commercial Rd","-38.29138679","142.36203536","https://transport.vic.gov.au/stop/4155/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17740","17740","Annesley St","-38.31634446","142.06725382","https://transport.vic.gov.au/stop/4157/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17742","17742","Princes Hwy","-38.21888227","141.77933559","https://transport.vic.gov.au/stop/4158/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17744","17744","Narrawong Store/Princes Hwy","-38.25414534","141.70428993","https://transport.vic.gov.au/stop/4159/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17745","17745","Henty Street Bus Interchange/Henty St","-38.34603736","141.60274384","https://transport.vic.gov.au/stop/4160/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17746","17746","Lindsay St/Princes Hwy","-38.13295155","141.62979346","https://transport.vic.gov.au/stop/4161/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17748","17748","General Store/Greenham St","-37.92223511","141.27688693","https://transport.vic.gov.au/stop/4162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17749","17749","Tourist Information Centre/Jubilee Hwy East","-37.82571763","140.78700232","https://transport.vic.gov.au/stop/4163/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17750","17750","Wathen St/Henty St","-37.58581675","141.40253544","https://transport.vic.gov.au/stop/4117/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17751","17751","Wathen St/Henty St","-37.58590352","141.40284567","https://transport.vic.gov.au/stop/4117/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17752","17752","Whyte St/Henty St","-37.59836391","141.69355916","https://transport.vic.gov.au/stop/4126/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17753","17753","Hamilton Station/Station St","-37.74660031","142.02827004","https://transport.vic.gov.au/stop/4125/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17754","17754","Information Centre/Glenelg Hwy","-37.64946351","142.34256240","https://transport.vic.gov.au/stop/4130/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17755","17755","Information Centre/Glenelg Hwy","-37.64948103","142.34254998","https://transport.vic.gov.au/stop/4130/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17756","17756","Cameron St/Glenelg Hwy","-37.63660607","142.54677544","https://transport.vic.gov.au/stop/4116/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17757","17757","Cameron St/Glenelg Hwy","-37.63690431","142.54704074","https://transport.vic.gov.au/stop/4116/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17760","17760","CFA Station/Glenelg Hwy","-37.69039635","142.72293732","https://transport.vic.gov.au/stop/4133/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17761","17761","CFA Station/Glenelg Hwy","-37.69090421","142.72303277","https://transport.vic.gov.au/stop/4133/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17762","17762","Information Centre/Glenelg Hwy","-37.71213284","142.84062022","https://transport.vic.gov.au/stop/4129/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17763","17763","Information Centre/Glenelg Hwy","-37.71239812","142.84048065","https://transport.vic.gov.au/stop/4129/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17764","17764","General Store/Glenelg Hwy","-37.68915072","142.96708791","https://transport.vic.gov.au/stop/4132/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17765","17765","General Store/Glenelg Hwy","-37.68927380","142.96726260","https://transport.vic.gov.au/stop/4132/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17766","17766","Milk Bar/Glenelg Hwy","-37.67944153","143.06267021","https://transport.vic.gov.au/stop/4131/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17767","17767","Milk Bar/Glenelg Hwy","-37.67964040","143.06242167","https://transport.vic.gov.au/stop/4131/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17768","17768","BP Roadhouse/Glenelg Hwy","-37.68524094","143.36143263","https://transport.vic.gov.au/stop/4227/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17769","17769","General Store/Glenelg Hwy","-37.68786073","143.56168776","https://transport.vic.gov.au/stop/4235/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17770","17770","General Store/Glenelg Hwy","-37.68801262","143.56195282","https://transport.vic.gov.au/stop/4235/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17771","17771","Drummond St/Glenelg Hwy","-37.66668343","143.65570423","https://transport.vic.gov.au/stop/4233/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17772","17772","Drummond St/Glenelg Hwy","-37.66817903","143.65507034","https://transport.vic.gov.au/stop/4233/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17773","17773","Loader St/Glenelg Hwy","-37.64497776","143.68433658","https://transport.vic.gov.au/stop/4240/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17774","17774","Loader St/Glenelg Hwy","-37.64502753","143.68450433","https://transport.vic.gov.au/stop/4240/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17776","17776","Jetty Rd/Princes Hwy","-37.87446202","148.00773284","https://transport.vic.gov.au/stop/4588/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17778","17778","Barracouta Rd/Lake Tyers Rd","-37.86186539","148.07067703","https://transport.vic.gov.au/stop/4262/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17780","17780","Boisdale St/Johnson St","-37.97040006","146.98236418","https://transport.vic.gov.au/stop/4506/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17782","17782","Pearson St/Johnson St","-37.96637901","146.97530665","https://transport.vic.gov.au/stop/4507/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17784","17784","General Store/Traralgon-Maffra Rd","-37.96270851","146.89165748","https://transport.vic.gov.au/stop/4378/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17786","17786","Gordon St/Mary St","-37.97931920","146.79123688","https://transport.vic.gov.au/stop/4509/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17788","17788","Primary School/Harbeck St","-37.98258841","146.78486220","https://transport.vic.gov.au/stop/4510/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17790","17790","McEwan Rd/Traralgon - Maffra Rd","-38.01404420","146.69549109","https://transport.vic.gov.au/stop/4177/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17791","17791","Victoria St/Cowen St","-38.05992929","146.62415924","https://transport.vic.gov.au/stop/4512/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17792","17792","Opp Glengarry Hotel/Main St","-38.12547714","146.57354279","https://transport.vic.gov.au/stop/4573/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
"17795","17795","Trawalla PS/Western Hwy","-37.43685186","143.46984785","https://transport.vic.gov.au/stop/4592/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","","0","Level 0",""
